transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern,customer_age,home_state,monthly_income,account_age_days,typical_amount,customer_segment,customer_amount_mean,customer_amount_std,customer_amount_median,amount_zscore,transactions_1h,transactions_24h,hour,day_of_week,month,location_mismatch,rule_amount_zscore,rule_high_value,rule_velocity_1h,rule_unusual_hour,rule_new_device_location,rule_round_amount,rule_structuring,risk_score,alert_flag,risk_level,triggered_rules
TX-0022983,2025-01-01 09:54:46,ACC-00783,Cartao,Carteira digital,553.59,SP,DEV-00783-A,1,Eletronicos,MER-1018,0,Normal,58,SP,3622.05,1648,532.87,Varejo,692.1430769230769,477.3992282388786,572.74,-0.290224761012283,1,1,9,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0047502,2025-01-01 09:59:24,ACC-00059,Transferencia,Internet Banking,1546.5,MG,DEV-00059-A,1,Outros,MER-1018,0,Normal,67,MG,8841.84,393,828.67,Varejo,1495.8608000000002,3014.329247743075,778.87,0.01679949197252259,1,1,9,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0046175,2025-01-01 10:09:15,ACC-00499,PIX,App,415.78,RJ,DEV-00499-A,1,Transporte,MER-0135,0,Normal,46,RJ,5818.66,1591,532.45,Digital,628.7086956521739,486.37808899796494,432.98,-0.43778430909757704,1,1,10,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0042090,2025-01-01 10:14:45,ACC-01887,Transferencia,App,246.92,MG,DEV-01887-A,1,Outros,MER-0782,0,Normal,38,MG,5143.53,3033,403.08,Empresarial,1168.5038095238094,3302.033747643225,341.34,-0.27909581789755344,1,1,10,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0037660,2025-01-01 10:23:49,ACC-00540,Transferencia,App,2161.98,MG,DEV-00540-A,1,Outros,MER-0746,0,Normal,35,MG,4481.59,1115,371.54,Varejo,409.5257142857143,410.8903111756097,300.115,4.265017300360015,1,1,10,Wednesday,2025-01,0,1,0,0,0,0,0,0,30,1,Alto,amount_zscore
TX-0016712,2025-01-01 10:25:05,ACC-00644,Cartao,E-commerce,96.11,SP,DEV-00644-A,1,Outros,MER-0030,0,Normal,76,SP,3393.24,4709,149.13,Digital,148.1863157894737,69.65587637414586,117.17,-0.7476227204400351,1,1,10,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0036304,2025-01-01 10:39:41,ACC-00813,Cartao,E-commerce,61.56,MG,DEV-00813-A,1,Mercado,MER-1123,0,Normal,61,MG,1090.74,4743,110.62,Alta renda,161.47916666666666,284.1048141231876,69.61500000000001,-0.35169825254471676,1,1,10,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0011859,2025-01-01 10:48:14,ACC-02290,PIX,App,140.45,SP,DEV-02290-A,1,Servicos,MER-1174,0,Normal,76,SP,3213.76,4494,297.19,Varejo,421.4309090909091,472.48696379002365,278.17499999999995,-0.5946849979458457,1,1,10,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0008322,2025-01-01 11:10:44,ACC-02315,PIX,App,1907.26,MG,DEV-02315-A,1,Viagem,MER-0055,0,Normal,67,MG,1720.86,4328,250.01,Digital,416.5804166666667,407.2708710479631,269.79499999999996,3.6601674445746952,1,1,11,Wednesday,2025-01,0,1,0,0,0,0,0,0,30,1,Alto,amount_zscore
TX-0006162,2025-01-01 11:12:36,ACC-01422,PIX,Internet Banking,2397.06,MG,NEW-3454390,0,Transporte,MER-0815,0,Normal,76,MG,5955.71,2528,821.27,Digital,1249.4688235294118,1041.1961687518492,857.71,1.1021853622898763,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0040239,2025-01-01 11:23:45,ACC-00839,Cartao,Carteira digital,420.72,SP,DEV-00839-A,1,Eletronicos,MER-0541,0,Normal,29,SP,2750.35,2315,121.3,Digital,134.358125,122.68962978283864,83.235,2.3340348773312156,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0011510,2025-01-01 11:35:02,ACC-02061,Boleto,Internet Banking,583.26,RJ,DEV-02061-A,1,Restaurante,MER-1148,0,Normal,62,RJ,3704.84,3091,148.95,Varejo,184.61166666666668,161.0212753662951,126.51500000000001,2.47574944631682,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0021142,2025-01-01 11:39:36,ACC-02420,PIX,Internet Banking,549.09,BA,DEV-02420-A,1,Servicos,MER-0163,0,Normal,31,BA,2336.16,1107,293.23,Varejo,1338.4253333333334,3922.1157917977794,385.35,-0.20125242987064537,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0036898,2025-01-01 11:43:23,ACC-00786,Transferencia,App,72.23,MG,DEV-00786-A,1,Eletronicos,MER-0665,0,Normal,72,MG,2290.38,1360,198.0,Digital,896.454090909091,3263.565107739372,178.665,-0.2525532856551527,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0030401,2025-01-01 11:45:15,ACC-02152,Cartao,E-commerce,155.06,RJ,DEV-02152-A,1,Eletronicos,MER-0682,0,Normal,65,RJ,3868.91,2698,247.63,Varejo,292.6478571428571,217.0035618645573,269.875,-0.6340350174930885,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0027899,2025-01-01 11:50:41,ACC-01555,Boleto,App,614.4,SP,NEW-2942801,0,Viagem,MER-0028,0,Normal,29,SP,7380.02,2826,1129.79,Varejo,1073.158947368421,663.3462407864365,1012.38,-0.6915829459205722,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0049187,2025-01-01 11:57:44,ACC-00880,Boleto,App,21.81,BA,DEV-00880-A,1,Outros,MER-0501,0,Normal,46,BA,2418.44,1863,72.57,Varejo,69.418125,52.38017770349772,49.15,-0.9088958282938574,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0030549,2025-01-01 11:59:38,ACC-01736,PIX,Internet Banking,122.21,MG,DEV-01736-A,1,Viagem,MER-0003,0,Normal,43,MG,5114.19,2246,217.04,Varejo,180.625,140.2147629693302,130.935,-0.41661091002790757,1,1,11,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0033015,2025-01-01 12:12:21,ACC-00653,PIX,Internet Banking,443.55,SP,DEV-00653-A,1,Servicos,MER-0976,0,Normal,66,RS,4313.92,2925,266.99,Alta renda,336.693125,250.3576228176739,291.92,0.426816942090155,1,1,12,Wednesday,2025-01,1,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0039475,2025-01-01 12:19:12,ACC-02072,Cartao,E-commerce,70.69,DF,DEV-02072-A,1,Servicos,MER-0417,0,Normal,47,DF,2438.64,4454,169.65,Empresarial,199.55166666666665,146.8045784343096,171.61,-0.8777768925260608,1,1,12,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0032656,2025-01-01 12:36:59,ACC-00467,Cartao,E-commerce,58.69,BA,DEV-00467-A,1,Transporte,MER-1049,0,Normal,18,BA,4338.56,4358,297.25,Varejo,244.38125,156.6853467249996,180.375,-1.1851219905452233,1,1,12,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0043424,2025-01-01 12:46:41,ACC-00014,Cartao,Carteira digital,338.28,PR,DEV-00014-A,1,Restaurante,MER-0157,0,Normal,35,PR,3620.76,4564,384.7,Varejo,324.22285714285715,172.5536538628741,316.14,0.08146534450272394,1,1,12,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0028370,2025-01-01 13:05:22,ACC-01895,Cartao,E-commerce,1355.67,BA,DEV-01895-A,1,Mercado,MER-0990,0,Normal,45,BA,4559.19,1658,628.52,Varejo,696.5913636363637,589.2360920418221,420.84000000000003,1.1185306624375229,1,1,13,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0027869,2025-01-01 13:10:43,ACC-00800,PIX,Internet Banking,81.08,RS,DEV-00800-A,1,Outros,MER-1052,0,Normal,55,RS,3102.89,742,211.3,Empresarial,217.98588235294116,178.39780467605337,162.84,-0.7674190980182967,1,1,13,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0036480,2025-01-01 13:42:34,ACC-01566,Transferencia,App,30.12,BA,DEV-01566-A,1,Outros,MER-0481,0,Normal,71,BA,1019.21,3880,72.11,Empresarial,781.4709090909091,3287.7839461803205,74.88,-0.2285280667435015,1,1,13,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0031437,2025-01-01 13:51:02,ACC-01328,Cartao,POS,787.19,SC,DEV-01328-A,1,Outros,MER-0576,0,Normal,26,SP,1987.19,2156,243.13,Varejo,276.70952380952383,194.4323857919815,258.1,2.6254909855224784,1,1,13,Wednesday,2025-01,1,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0033287,2025-01-01 14:02:43,ACC-00279,PIX,Internet Banking,518.6,BA,DEV-00279-A,1,Outros,MER-0419,0,Normal,35,BA,1961.62,404,235.34,Digital,326.1784210526316,258.43273771940386,247.65,0.7445712205250568,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0006088,2025-01-01 14:05:54,ACC-01800,Cartao,POS,106.59,PE,DEV-01800-A,1,Restaurante,MER-0486,0,Normal,23,PE,3692.1,68,148.53,Varejo,233.2875,196.6269966171589,170.99,-0.6443545503910909,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0024253,2025-01-01 14:09:16,ACC-01026,Boleto,App,1067.17,SP,NEW-4522370,0,Servicos,MER-0385,0,Normal,54,SP,5963.95,363,777.18,Digital,1191.5333333333333,1434.6428533128162,653.43,-0.08668591841248761,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0014446,2025-01-01 14:14:15,ACC-01099,Cartao,E-commerce,608.31,SP,DEV-01099-A,1,Outros,MER-0373,0,Normal,27,SP,4462.38,1526,410.88,Varejo,452.9691666666667,334.0553162201248,275.15,0.465015300732325,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0027698,2025-01-01 14:18:44,ACC-00704,PIX,Internet Banking,657.46,RJ,DEV-00704-A,1,Mercado,MER-1030,0,Normal,75,RJ,5369.72,3856,687.98,Digital,875.1153846153846,731.5342172570234,644.8199999999999,-0.2975327462213729,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0006515,2025-01-01 14:49:02,ACC-01068,Cartao,Carteira digital,1285.88,SP,NEW-7654546,0,Eletronicos,MER-0192,0,Normal,59,SP,4345.87,2018,624.72,Alta renda,787.7242857142857,391.5919485838726,748.19,1.2721296137145108,1,1,14,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0022804,2025-01-01 14:50:25,ACC-00937,Boleto,App,2088.67,MG,RISK-4256919,0,Viagem,MER-0215,1,Novo dispositivo e local,60,SP,1897.04,136,216.33,Alta renda,325.2904761904762,438.17414793066234,212.74,4.024380562242948,1,1,14,Wednesday,2025-01,1,1,0,0,0,1,0,0,55,1,Critico,amount_zscore; new_device_location
TX-0009030,2025-01-01 15:05:07,ACC-01165,Cartao,POS,123.9,SP,DEV-01165-A,1,Eletronicos,MER-0912,0,Normal,65,SP,2919.87,2234,225.18,Varejo,248.1747619047619,196.80081939918463,149.51,-0.6314748194858216,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0015111,2025-01-01 15:12:04,ACC-02055,Saque,ATM,378.87,SC,DEV-02055-A,1,Transporte,MER-0173,0,Normal,40,SC,2670.87,341,340.19,Varejo,448.3457894736842,462.84667306806415,358.13,-0.1501054096665558,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0012207,2025-01-01 15:15:27,ACC-01261,Boleto,App,184.55,MG,DEV-01261-A,1,Eletronicos,MER-0648,0,Normal,24,RJ,2293.73,1329,238.36,Alta renda,285.5086956521739,311.79264676302756,184.91,-0.32380075893484994,1,1,15,Wednesday,2025-01,1,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0004193,2025-01-01 15:26:14,ACC-00446,Cartao,E-commerce,618.47,SP,DEV-00446-A,1,Eletronicos,MER-0880,0,Normal,52,SP,4291.45,2608,340.88,Varejo,384.784347826087,210.07609227104717,308.16,1.1123857534078843,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0016892,2025-01-01 15:37:58,ACC-02171,Cartao,Carteira digital,132.82,RJ,NEW-5800369,0,Servicos,MER-0389,0,Normal,61,RJ,927.71,2418,35.0,Digital,43.163599999999995,33.35145222725191,33.12,2.6882307669571452,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0017232,2025-01-01 15:38:08,ACC-02346,PIX,Internet Banking,441.51,RS,DEV-02346-A,1,Viagem,MER-0055,0,Normal,52,PE,7416.34,3169,623.02,Varejo,1692.365,3163.048305438991,774.275,-0.3954587091980554,1,1,15,Wednesday,2025-01,1,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0040139,2025-01-01 15:38:41,ACC-00394,Boleto,Internet Banking,1649.4,BA,DEV-00394-A,1,Mercado,MER-0838,0,Normal,63,BA,9899.72,351,1528.99,Varejo,1973.5258823529414,1300.614214006496,1440.79,-0.2492098570524483,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0012807,2025-01-01 15:39:11,ACC-01500,Cartao,E-commerce,569.07,RJ,DEV-01500-A,1,Eletronicos,MER-0187,0,Normal,62,RJ,6378.25,3458,989.1,Varejo,1289.0494117647058,893.8938283884067,1084.18,-0.8054417525879447,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0019664,2025-01-01 15:40:32,ACC-02297,Cartao,Carteira digital,117.66,SP,DEV-02297-A,1,Eletronicos,MER-0766,0,Normal,63,PE,3331.4,3235,415.44,Alta renda,401.44545454545454,340.20064674397906,285.53,-0.8341708261331429,1,1,15,Wednesday,2025-01,1,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0037702,2025-01-01 15:43:13,ACC-01720,Cartao,POS,357.02,SP,NEW-6263330,0,Restaurante,MER-0073,0,Normal,56,SP,2680.78,3218,138.54,Digital,144.10727272727274,99.6968686130884,121.81,2.1356009495044024,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
TX-0000062,2025-01-01 15:43:44,ACC-02118,PIX,Internet Banking,97.65,GO,DEV-02118-A,1,Viagem,MER-0647,0,Normal,67,GO,1850.56,4195,244.88,Varejo,243.56739130434784,209.6575017242384,182.06,-0.6959798247346873,1,1,15,Wednesday,2025-01,0,0,0,0,0,0,0,0,0,0,Baixo,Nenhuma
